CustomerID,AccountAge,UsageFrequency,MonthlySpend,SupportCalls,Churn
CUST85676,49,4,178.79,2,No
CUST85677,1,28,191.89,2,No
CUST85678,13,19,286.82,1,No
CUST85679,38,17,63.29,3,No
CUST85680,15,29,85.87,0,No
CUST85681,7,2,458.57,1,No
CUST85682,30,3,198.22,3,No
CUST85683,24,19,402.45,2,No
CUST85684,8,17,69.64,1,No
CUST85685,3,20,367.64,2,No
CUST85686,15,16,289.02,2,No
CUST85687,36,5,400.61,1,No
CUST85688,41,2,119.03,4,No
CUST85689,43,24,494.76,1,Yes
CUST85690,53,7,166.46,2,No
CUST85691,14,7,234.9,4,No
CUST85692,27,9,118.76,0,No
CUST85693,30,14,166.18,2,No
CUST85694,41,16,485.08,3,No
CUST85695,44,12,222.36,0,No
CUST85696,37,24,39.74,3,No
CUST85697,53,18,250.44,2,No
CUST85698,57,8,434.07,2,No
CUST85699,6,15,323.84,4,No
CUST85700,19,26,249.28,3,No
CUST85701,37,17,462.22,4,No
CUST85702,1,26,253.36,1,No
CUST85703,25,12,31.26,5,Yes
CUST85704,10,11,203.19,1,No
CUST85705,46,12,455.96,4,No
CUST85706,26,25,63.36,2,No
CUST85707,59,10,312.35,0,No
CUST85708,23,3,249.67,2,No
CUST85709,17,7,355.66,1,No
CUST85710,30,5,99.91,3,No
CUST85711,27,20,483.81,2,No
CUST85712,11,6,359.34,5,No
CUST85713,4,8,196.53,4,No
CUST85714,18,5,103.23,0,Yes
CUST85715,19,25,47.11,0,No
CUST85716,36,9,25.36,2,Yes
CUST85717,44,24,45.77,0,Yes
CUST85718,46,13,442.88,1,No
CUST85719,50,14,386.06,1,No
CUST85720,26,11,71.08,1,No
CUST85721,1,18,430.3,3,No
CUST85722,59,14,232.52,1,Yes
CUST85723,20,21,439.86,0,No
CUST85724,57,24,269.53,3,No
CUST85725,11,6,179.85,1,No
CUST85726,59,3,80.47,0,No
CUST85727,25,10,218.89,1,No
CUST85728,57,21,65.15,1,No
CUST85729,19,29,290.51,1,No
CUST85730,32,9,413.34,3,No
CUST85731,1,9,193.01,1,No
CUST85732,1,28,139.73,2,No
CUST85733,3,18,128.86,0,No
CUST85734,58,2,42.43,4,No
CUST85735,46,18,334.4,3,No
CUST85736,40,14,107.27,2,No
CUST85737,32,3,407.41,0,No
CUST85738,47,5,369.65,2,No
CUST85739,36,28,366.67,3,No
CUST85740,43,10,378.5,4,No
CUST85741,8,14,68.29,0,Yes
CUST85742,30,23,343.65,2,No
CUST85743,39,12,21.0,2,No
CUST85744,56,19,80.79,0,No
CUST85745,34,17,158.52,1,No
CUST85746,8,4,271.23,2,No
CUST85747,25,7,233.54,4,Yes
CUST85748,26,13,457.8,4,Yes
CUST85749,27,3,376.02,0,No
CUST85750,54,24,24.45,5,No
CUST85751,19,27,227.17,4,No
CUST85752,23,20,148.99,3,No
CUST85753,41,10,432.53,3,No
CUST85754,16,11,364.7,3,No
CUST85755,8,14,287.09,4,No
CUST85756,30,25,237.98,2,No
CUST85757,8,19,148.99,0,No
CUST85758,11,21,77.27,3,No
CUST85759,7,9,153.9,1,No
CUST85760,21,28,158.87,6,Yes
CUST85761,34,26,133.05,3,No
CUST85762,21,25,231.53,3,Yes
CUST85763,5,7,190.27,0,No
CUST85764,50,12,290.69,1,Yes
CUST85765,43,25,323.51,6,No
CUST85766,58,8,47.29,1,No
CUST85767,17,10,440.46,2,No
CUST85768,21,13,300.97,3,No
CUST85769,6,24,153.61,2,No
CUST85770,45,3,50.93,0,No
CUST85771,7,3,250.68,1,Yes
CUST85772,11,10,91.23,2,No
CUST85773,18,2,275.73,0,No
CUST85774,38,1,149.55,2,No
CUST85775,12,27,243.19,0,Yes
CUST85776,56,3,193.43,1,No
CUST85777,22,14,224.82,3,Yes
CUST85778,3,26,53.54,1,Yes
CUST85779,19,14,328.1,1,No
CUST85780,43,4,139.22,2,No
CUST85781,23,20,420.15,2,No
CUST85782,34,5,131.24,1,No
CUST85783,3,26,150.65,3,No
CUST85784,23,8,46.78,2,No
CUST85785,57,15,349.71,2,No
CUST85786,49,14,61.18,0,No
CUST85787,5,7,496.04,1,Yes
CUST85788,29,22,427.49,2,No
CUST85789,34,5,251.68,0,No
CUST85790,44,26,127.54,1,No
CUST85791,5,26,50.71,0,Yes
CUST85792,29,26,46.27,3,Yes
CUST85793,45,27,15.66,3,No
CUST85794,54,16,275.31,2,No
CUST85795,24,22,138.49,0,No
CUST85796,39,14,230.46,3,No
CUST85797,21,11,319.61,1,Yes
CUST85798,32,13,320.96,4,No
CUST85799,43,25,236.04,1,No
CUST85800,5,24,110.08,3,No
CUST85801,18,24,445.61,1,No
CUST85802,38,22,57.74,3,No
CUST85803,35,14,200.41,2,No
CUST85804,38,1,396.97,0,No
CUST85805,16,17,255.42,4,No
CUST85806,35,21,147.71,2,No
CUST85807,50,8,405.73,2,No
CUST85808,24,16,399.23,0,No
CUST85809,36,21,270.44,0,No
CUST85810,5,7,157.19,2,No
CUST85811,9,18,417.05,1,No
CUST85812,4,13,87.6,2,Yes
CUST85813,33,27,455.18,2,Yes
CUST85814,27,7,343.23,0,No
CUST85815,22,21,34.07,2,No
CUST85816,59,28,479.43,1,No
CUST85817,11,10,351.56,3,No
CUST85818,5,3,355.33,3,No
CUST85819,10,1,106.29,2,Yes
CUST85820,3,28,280.65,0,No
CUST85821,15,29,421.41,3,No
CUST85822,59,12,360.82,2,No
CUST85823,59,25,83.59,1,No
CUST85824,46,10,160.48,1,No
CUST85825,37,7,50.32,3,No
CUST85826,40,24,77.39,1,No
CUST85827,17,26,182.39,2,No
CUST85828,20,10,181.74,2,No
CUST85829,51,4,466.57,1,Yes
CUST85830,4,19,118.04,1,Yes
CUST85831,34,21,440.21,0,No
CUST85832,34,17,433.47,1,No
CUST85833,31,6,246.1,2,No
CUST85834,34,28,414.14,2,No
CUST85835,3,1,338.26,2,No
CUST85836,28,28,94.83,1,No
CUST85837,41,24,103.12,1,No
CUST85838,37,21,122.14,1,No
CUST85839,52,16,383.73,0,No
CUST85840,29,16,221.35,2,No
CUST85841,15,12,59.19,3,No
CUST85842,36,26,430.22,4,Yes
CUST85843,35,12,209.7,8,No
CUST85844,41,7,122.23,0,Yes
CUST85845,59,20,195.6,1,No
CUST85846,10,5,273.31,1,No
CUST85847,17,16,309.1,0,No
CUST85848,30,2,257.67,3,Yes
CUST85849,54,16,13.03,0,Yes
CUST85850,52,23,335.71,3,No
CUST85851,8,13,294.14,1,No
CUST85852,23,9,39.7,2,No
CUST85853,19,7,290.18,1,No
CUST85854,37,4,200.74,1,Yes
CUST85855,59,29,285.39,2,No
CUST85856,43,8,463.8,1,No
CUST85857,36,11,115.01,2,No
CUST85858,4,11,95.96,2,No
CUST85859,26,15,434.2,2,No
CUST85860,47,14,451.63,1,No
CUST85861,40,22,452.56,2,No
CUST85862,57,6,417.95,3,No
CUST85863,27,19,312.41,1,No
CUST85864,13,13,366.3,0,No
CUST85865,52,12,29.16,4,No
CUST85866,44,27,110.01,1,No
CUST85867,34,2,139.69,3,Yes
CUST85868,33,19,496.78,0,No
CUST85869,46,11,465.11,0,No
CUST85870,26,28,126.1,1,Yes
CUST85871,20,7,79.01,1,No
CUST85872,8,3,228.33,5,No
CUST85873,16,23,441.91,6,Yes
CUST85874,5,3,156.05,2,No
CUST85875,34,20,417.51,2,No
CUST85876,47,11,88.91,1,No
CUST85877,27,21,84.57,2,No
CUST85878,36,2,279.84,2,No
CUST85879,4,21,67.77,1,No
CUST85880,42,27,497.93,5,No
CUST85881,53,10,168.03,3,No
CUST85882,50,22,14.52,5,No
CUST85883,7,25,195.15,3,Yes
CUST85884,37,26,186.25,2,No
CUST85885,36,4,265.49,1,No
CUST85886,24,26,275.02,1,Yes
CUST85887,15,16,125.45,2,Yes
CUST85888,50,16,476.03,0,No
CUST85889,49,5,277.77,1,Yes
CUST85890,6,20,193.47,5,No
CUST85891,26,21,364.9,3,No
CUST85892,26,29,17.51,3,No
CUST85893,56,1,354.94,5,No
CUST85894,55,27,313.43,0,No
CUST85895,25,24,159.37,3,No
CUST85896,33,9,309.12,0,No
CUST85897,3,3,185.76,2,No
CUST85898,9,13,64.17,3,No
CUST85899,37,26,316.24,1,No
CUST85900,38,3,92.7,2,Yes
CUST85901,30,9,339.88,6,No
CUST85902,27,28,237.22,2,No
CUST85903,13,9,255.94,3,No
CUST85904,23,13,74.21,2,No
CUST85905,3,23,242.4,3,No
CUST85906,23,21,333.51,3,No
CUST85907,35,17,485.64,3,No
CUST85908,54,9,26.75,1,No
CUST85909,24,12,352.68,1,No
CUST85910,55,6,114.27,3,No
CUST85911,37,3,115.89,1,No
CUST85912,12,21,371.36,2,No
CUST85913,54,11,174.55,0,No
CUST85914,20,29,233.84,2,No
CUST85915,18,13,463.59,2,No
CUST85916,7,25,14.31,3,No
CUST85917,52,14,136.72,1,No
CUST85918,54,15,118.44,1,No
CUST85919,26,15,67.02,0,Yes
CUST85920,12,17,419.19,3,No
CUST85921,34,14,141.68,1,No
CUST85922,48,16,485.4,7,No
CUST85923,32,10,259.93,3,No
CUST85924,30,17,351.38,1,No
CUST85925,2,26,59.88,1,No
CUST85926,54,16,357.58,2,No
CUST85927,8,14,125.13,3,No
CUST85928,33,13,385.12,2,No
CUST85929,46,4,473.77,0,No
CUST85930,42,22,197.39,3,No
CUST85931,55,3,276.21,5,No
CUST85932,54,3,174.29,3,No
CUST85933,30,15,26.88,2,No
CUST85934,53,4,48.76,2,No
CUST85935,45,16,229.36,3,No
CUST85936,42,28,499.85,5,No
CUST85937,45,1,446.21,0,No
CUST85938,28,5,143.65,4,No
CUST85939,13,8,477.07,1,No
CUST85940,24,6,137.29,4,No
CUST85941,33,3,455.12,0,No
CUST85942,5,20,95.79,2,No
CUST85943,48,5,466.65,0,Yes
CUST85944,6,14,120.77,3,No
CUST85945,4,11,67.36,0,No
CUST85946,42,5,290.55,3,No
CUST85947,43,2,138.17,0,No
CUST85948,58,19,72.6,2,Yes
CUST85949,34,26,212.43,1,No
CUST85950,29,16,472.46,0,No
CUST85951,56,8,462.93,0,No
CUST85952,21,29,21.96,2,No
CUST85953,26,17,323.27,0,No
CUST85954,32,20,283.35,3,No
CUST85955,22,2,362.24,2,No
CUST85956,41,9,191.54,2,No
CUST85957,14,27,237.16,4,No
CUST85958,34,12,102.52,1,No
CUST85959,37,13,353.53,1,Yes
CUST85960,44,15,416.26,2,No
CUST85961,1,23,77.96,4,No
CUST85962,32,22,129.14,0,Yes
CUST85963,32,20,272.6,0,Yes
CUST85964,51,1,210.41,1,No
CUST85965,54,25,148.83,2,No
CUST85966,24,3,244.67,2,No
CUST85967,44,29,52.96,1,No
CUST85968,21,19,183.84,4,Yes
CUST85969,12,22,227.25,0,No
CUST85970,20,29,49.6,2,No
CUST85971,37,22,455.17,4,No
CUST85972,20,11,73.26,2,No
CUST85973,2,20,281.28,2,No
CUST85974,14,21,376.79,3,No
CUST85975,17,21,35.2,1,No
CUST85976,24,13,24.84,3,No
CUST85977,30,11,306.81,0,No
CUST85978,15,22,140.79,4,No
CUST85979,49,19,124.62,3,No
CUST85980,34,14,302.7,4,No
CUST85981,53,11,491.3,0,No
CUST85982,8,9,158.96,2,No
CUST85983,42,7,401.03,3,Yes
CUST85984,3,4,367.4,1,Yes
CUST85985,11,3,133.78,0,No
CUST85986,27,12,31.83,1,No
CUST85987,9,10,219.14,2,No
CUST85988,15,7,472.88,2,Yes
CUST85989,32,27,10.04,1,No
CUST85990,54,5,299.3,1,No
CUST85991,11,29,238.03,1,No
CUST85992,3,16,312.24,3,No
CUST85993,26,18,290.4,3,No
CUST85994,7,22,101.47,1,No
CUST85995,28,19,345.93,1,No
CUST85996,55,13,192.02,4,No
CUST85997,39,7,102.15,0,No
CUST85998,4,29,168.4,1,No
CUST85999,30,10,151.0,1,No
CUST86000,38,5,122.38,1,No
CUST86001,51,7,61.54,3,No
CUST86002,14,4,456.1,0,No
CUST86003,36,14,498.7,2,No
CUST86004,31,12,338.76,1,No
CUST86005,51,1,451.14,1,No
CUST86006,19,15,243.89,0,Yes
CUST86007,49,1,69.02,1,No
CUST86008,53,14,310.21,5,No
CUST86009,51,23,54.43,3,No
CUST86010,12,11,50.49,3,No
CUST86011,49,25,479.97,3,No
CUST86012,15,29,451.15,0,No
CUST86013,9,6,394.25,3,No
CUST86014,27,16,293.07,3,No
CUST86015,20,13,355.65,2,No
CUST86016,28,3,156.48,3,No
CUST86017,25,25,247.73,2,Yes
CUST86018,16,9,388.04,4,No
CUST86019,18,29,257.58,1,Yes
CUST86020,50,12,439.87,2,No
CUST86021,36,17,215.22,2,No
CUST86022,4,10,11.97,0,No
CUST86023,21,5,323.65,2,Yes
CUST86024,27,3,98.45,2,No
CUST86025,1,25,213.31,1,No
CUST86026,5,23,110.86,3,Yes
CUST86027,44,4,393.32,2,No
CUST86028,46,5,354.43,2,No
CUST86029,10,25,364.81,1,No
CUST86030,50,28,218.86,2,No
CUST86031,21,14,332.49,2,No
CUST86032,10,16,47.75,0,No
CUST86033,26,20,131.12,1,No
CUST86034,16,7,68.66,4,No
CUST86035,38,5,381.36,2,Yes
CUST86036,3,17,297.92,7,No
CUST86037,20,11,64.91,0,No
CUST86038,47,17,448.3,1,No
CUST86039,5,22,228.12,3,No
CUST86040,6,18,277.1,0,No
CUST86041,25,27,236.49,2,No
CUST86042,25,21,11.3,1,Yes
CUST86043,54,2,497.24,3,No
CUST86044,12,26,240.51,0,No
CUST86045,1,17,376.64,4,No
CUST86046,54,8,451.09,3,Yes
CUST86047,42,20,488.18,0,No
CUST86048,3,10,396.12,3,No
CUST86049,21,13,247.17,0,No
CUST86050,5,21,418.18,2,No
CUST86051,58,6,252.13,1,No
CUST86052,15,22,262.92,2,No
CUST86053,4,15,252.95,1,Yes
CUST86054,19,4,402.17,2,No
CUST86055,17,18,378.24,0,No
CUST86056,55,28,117.28,0,Yes
CUST86057,8,2,58.56,2,Yes
CUST86058,37,1,172.05,1,No
CUST86059,24,5,141.03,3,Yes
CUST86060,4,22,87.33,2,No
CUST86061,24,28,23.2,3,No
CUST86062,19,10,196.65,1,No
CUST86063,24,16,22.67,2,No
CUST86064,54,18,109.48,4,No
CUST86065,41,14,40.95,2,Yes
CUST86066,45,19,389.98,2,Yes
CUST86067,21,27,307.43,2,No
CUST86068,17,3,258.42,1,No
CUST86069,8,27,450.21,0,No
CUST86070,31,11,126.45,5,No
CUST86071,59,7,411.88,5,No
CUST86072,19,8,218.62,1,No
CUST86073,11,11,446.79,1,No
CUST86074,53,29,465.57,2,No
CUST86075,46,2,107.48,2,No
CUST86076,50,5,279.33,2,Yes
CUST86077,23,7,45.25,1,No
CUST86078,37,24,73.15,2,No
CUST86079,28,26,444.61,1,No
CUST86080,23,3,474.37,5,Yes
CUST86081,12,14,332.07,0,No
CUST86082,16,22,498.61,4,No
CUST86083,16,9,291.62,3,No
CUST86084,14,4,391.66,0,No
CUST86085,7,6,447.04,2,Yes
CUST86086,21,20,489.19,1,Yes
CUST86087,21,5,358.39,1,No
CUST86088,41,3,136.53,0,No
CUST86089,35,29,86.28,2,No
CUST86090,46,4,97.9,2,No
CUST86091,24,19,456.65,4,No
CUST86092,1,4,433.05,1,No
CUST86093,14,6,53.99,1,Yes
CUST86094,20,18,215.45,2,No
CUST86095,28,12,18.11,1,No
CUST86096,18,26,481.7,1,No
CUST86097,3,1,67.12,2,No
CUST86098,27,24,464.72,3,No
CUST86099,6,19,262.56,3,No
CUST86100,4,4,398.27,1,No
CUST86101,1,4,477.86,4,No
CUST86102,21,20,318.67,3,No
CUST86103,35,24,153.47,1,Yes
CUST86104,28,14,373.31,0,No
CUST86105,18,4,46.15,2,No
CUST86106,52,3,20.28,4,No
CUST86107,52,28,102.49,3,No
CUST86108,35,22,373.63,3,No
CUST86109,53,29,303.42,1,Yes
CUST86110,21,18,434.63,2,Yes
CUST86111,16,10,425.1,0,No
CUST86112,56,12,194.41,3,No
CUST86113,26,25,100.43,3,No
CUST86114,39,13,53.47,3,No
CUST86115,59,5,210.09,4,Yes
CUST86116,9,23,451.97,0,No
CUST86117,23,1,254.93,1,No
CUST86118,2,2,261.16,1,No
CUST86119,3,3,155.97,4,Yes
CUST86120,54,20,487.11,0,No
CUST86121,33,26,82.8,2,No
CUST86122,24,19,367.11,1,No
CUST86123,23,2,215.07,3,No
CUST86124,6,14,343.12,1,Yes
CUST86125,21,22,172.57,3,Yes
CUST86126,47,17,167.13,4,No
CUST86127,58,24,429.34,2,No
CUST86128,5,17,221.25,3,No
CUST86129,13,26,86.88,3,No
CUST86130,40,2,140.26,1,No
CUST86131,56,14,17.24,3,No
CUST86132,13,19,140.24,3,No
CUST86133,19,20,34.73,3,No
CUST86134,9,5,104.54,0,No
CUST86135,3,20,473.69,1,Yes
CUST86136,31,6,162.37,1,No
CUST86137,58,3,384.57,5,No
CUST86138,46,8,246.12,3,Yes
CUST86139,56,27,449.7,3,No
CUST86140,39,16,291.82,2,No
CUST86141,13,2,185.37,1,Yes
CUST86142,41,9,193.09,2,No
CUST86143,11,23,419.44,2,Yes
CUST86144,41,24,414.17,1,No
CUST86145,11,22,418.73,2,No
CUST86146,46,14,234.49,1,No
CUST86147,47,21,171.59,2,No
CUST86148,49,12,251.66,4,No
CUST86149,1,21,278.46,2,No
CUST86150,35,28,479.44,2,No
CUST86151,55,7,277.19,2,No
CUST86152,35,4,71.96,2,No
CUST86153,3,1,283.8,1,No
CUST86154,4,22,390.63,2,No
CUST86155,24,21,130.71,2,No
CUST86156,30,23,175.97,2,No
CUST86157,32,1,471.58,4,Yes
CUST86158,49,23,468.32,1,No
CUST86159,20,11,53.69,1,No
CUST86160,36,26,482.4,0,No
CUST86161,13,18,353.95,3,No
CUST86162,56,23,457.68,3,No
CUST86163,39,26,241.89,0,No
CUST86164,4,27,294.15,2,No
CUST86165,28,18,102.93,5,Yes
CUST86166,40,3,128.81,2,No
CUST86167,43,23,78.33,2,Yes
CUST86168,51,18,136.64,1,No
CUST86169,58,20,30.16,5,No
CUST86170,7,14,484.35,1,No
CUST86171,9,9,339.13,0,No
CUST86172,22,22,37.29,2,No
CUST86173,4,11,179.97,3,No
CUST86174,36,24,315.43,2,No
CUST86175,33,15,244.54,1,No
CUST86176,6,27,28.51,1,No
CUST86177,3,15,402.64,1,No
CUST86178,35,16,337.04,3,Yes
CUST86179,33,25,268.62,0,No
CUST86180,7,28,37.45,1,No
CUST86181,41,25,490.02,4,Yes
CUST86182,35,23,113.71,0,Yes
CUST86183,55,11,322.54,3,Yes
CUST86184,57,14,210.77,1,No
CUST86185,47,10,161.73,3,No
CUST86186,3,2,402.13,3,No
CUST86187,57,12,261.0,0,No
CUST86188,43,27,391.07,1,No
CUST86189,18,27,89.59,3,No
CUST86190,3,22,331.1,4,No
CUST86191,59,24,323.14,0,No
CUST86192,52,12,90.17,0,No
CUST86193,39,13,274.23,3,No
CUST86194,27,20,396.19,0,No
CUST86195,9,9,41.48,0,Yes
CUST86196,17,8,225.54,2,No
CUST86197,41,17,469.95,3,Yes
CUST86198,42,24,165.62,0,No
CUST86199,45,13,84.43,4,No
CUST86200,5,9,156.46,3,No
CUST86201,46,28,480.23,2,No
CUST86202,4,1,24.95,1,No
CUST86203,14,28,138.41,2,No
CUST86204,29,25,203.75,1,No
CUST86205,11,1,338.16,1,No
CUST86206,22,10,454.86,1,No
CUST86207,42,23,82.28,1,Yes
CUST86208,5,2,78.73,0,No
CUST86209,53,4,471.53,4,No
CUST86210,12,15,367.53,1,Yes
CUST86211,21,29,191.35,4,No
CUST86212,15,15,201.79,1,No
CUST86213,24,24,248.65,3,Yes
CUST86214,13,24,128.3,2,Yes
CUST86215,32,26,227.67,2,No
CUST86216,26,7,172.59,2,No
CUST86217,40,20,16.61,1,No
CUST86218,26,4,300.68,3,No
CUST86219,36,22,209.41,4,No
CUST86220,45,26,173.91,3,Yes
CUST86221,30,14,57.43,2,Yes
CUST86222,47,21,226.53,1,No
CUST86223,9,25,302.78,1,No
CUST86224,24,21,51.45,3,No
CUST86225,38,6,226.47,1,No
CUST86226,18,8,297.53,2,No
CUST86227,9,26,285.57,1,No
CUST86228,22,14,405.19,1,No
CUST86229,56,20,465.98,2,No
CUST86230,38,10,110.53,3,No
CUST86231,21,10,253.77,3,Yes
CUST86232,7,2,394.23,4,No
CUST86233,12,18,356.7,2,No
CUST86234,36,13,17.05,5,No
CUST86235,58,16,44.18,2,No
CUST86236,11,27,76.79,2,No
CUST86237,3,10,179.11,2,No
CUST86238,27,29,477.89,0,Yes
CUST86239,7,21,482.14,0,Yes
CUST86240,2,16,402.26,3,No
CUST86241,10,18,128.18,1,No
CUST86242,3,29,128.72,2,No
CUST86243,17,18,481.89,4,No
CUST86244,43,4,401.01,3,No
CUST86245,1,23,386.43,3,Yes
CUST86246,34,17,317.74,2,No
CUST86247,13,5,279.22,2,No
CUST86248,14,19,489.41,4,No
CUST86249,17,3,74.96,3,No
CUST86250,34,24,206.63,2,No
CUST86251,17,12,40.18,3,No
CUST86252,51,29,425.23,0,Yes
CUST86253,57,4,195.25,4,No
CUST86254,41,27,428.67,1,No
CUST86255,56,28,300.2,0,Yes
CUST86256,25,22,446.13,1,No
CUST86257,44,10,170.98,1,No
CUST86258,30,17,205.68,0,Yes
CUST86259,48,18,106.07,0,No
CUST86260,36,24,238.49,2,No
CUST86261,56,6,491.19,3,Yes
CUST86262,11,24,206.16,2,No
CUST86263,21,23,320.46,2,No
CUST86264,20,29,103.7,4,No
CUST86265,29,22,383.48,3,No
CUST86266,4,3,305.05,2,No
CUST86267,34,5,96.32,3,No
CUST86268,42,23,109.15,2,No
CUST86269,41,4,313.27,1,No
CUST86270,57,6,320.58,3,No
CUST86271,17,17,337.29,5,No
CUST86272,12,2,280.98,2,Yes
CUST86273,4,24,309.66,1,No
CUST86274,41,22,163.99,3,No
CUST86275,14,10,97.61,5,Yes
CUST86276,4,15,20.72,3,No
CUST86277,34,6,18.81,4,No
CUST86278,18,24,32.99,3,No
CUST86279,13,24,352.37,0,Yes
CUST86280,10,16,161.31,1,No
CUST86281,14,17,270.95,1,No
CUST86282,9,25,268.79,3,No
CUST86283,43,4,446.43,4,No
CUST86284,20,2,210.51,2,No
CUST86285,1,19,137.24,2,No
CUST86286,44,7,202.88,4,No
CUST86287,29,9,28.04,2,No
CUST86288,17,23,49.17,1,No
CUST86289,49,28,339.7,2,No
CUST86290,8,17,55.14,1,No
CUST86291,17,22,187.22,2,No
CUST86292,21,22,207.58,1,No
CUST86293,25,15,191.11,2,No
CUST86294,20,21,388.94,1,No
CUST86295,59,17,89.04,4,Yes
CUST86296,25,21,173.82,1,No
CUST86297,21,21,257.03,0,No
CUST86298,13,27,120.63,0,No
CUST86299,57,13,29.03,1,No
CUST86300,13,24,334.25,3,No
CUST86301,47,5,429.27,0,No
CUST86302,50,21,327.58,0,No
CUST86303,30,9,122.5,0,No
CUST86304,13,22,109.23,4,No
CUST86305,40,14,149.44,1,No
CUST86306,7,9,304.24,1,No
CUST86307,55,28,459.67,3,No
CUST86308,51,26,452.9,3,No
CUST86309,42,11,110.47,1,No
CUST86310,12,25,194.55,3,No
CUST86311,2,4,427.56,0,No
CUST86312,59,12,466.22,4,No
CUST86313,14,3,354.36,1,No
CUST86314,42,7,383.66,1,No
CUST86315,17,20,376.67,0,No
CUST86316,13,6,89.97,4,No
CUST86317,1,22,33.42,1,Yes
CUST86318,55,24,424.19,2,Yes
CUST86319,57,25,112.59,0,Yes
CUST86320,47,15,491.35,3,No
CUST86321,1,23,439.57,2,No
CUST86322,47,22,346.36,3,No
CUST86323,26,29,429.36,4,No
CUST86324,52,1,295.56,2,No
CUST86325,47,4,248.62,1,No
CUST86326,46,2,226.01,3,No
CUST86327,13,6,456.25,2,No
CUST86328,34,2,191.68,1,No
CUST86329,40,15,402.06,2,No
CUST86330,9,5,433.17,6,No
CUST86331,51,23,132.62,1,No
CUST86332,19,22,334.24,1,Yes
CUST86333,23,20,49.72,4,No
CUST86334,41,21,261.78,1,No
CUST86335,55,14,166.61,0,No
CUST86336,28,13,482.54,3,No
CUST86337,30,13,449.41,1,Yes
CUST86338,7,22,35.1,3,No
CUST86339,14,8,152.39,1,No
CUST86340,2,26,36.92,1,No
CUST86341,12,27,486.28,2,Yes
CUST86342,43,15,65.34,3,Yes
CUST86343,49,20,220.73,5,No
CUST86344,2,13,321.14,3,Yes
CUST86345,28,6,369.83,0,No
CUST86346,54,29,69.09,3,No
CUST86347,28,25,154.77,4,Yes
CUST86348,12,25,450.57,1,Yes
CUST86349,30,25,232.89,0,No
CUST86350,58,4,77.97,1,No
CUST86351,47,7,328.63,0,No
CUST86352,40,11,98.43,2,No
CUST86353,40,28,103.93,0,No
CUST86354,22,22,338.95,3,No
CUST86355,18,4,178.83,2,No
CUST86356,14,14,29.05,4,No
CUST86357,25,10,220.06,0,No
CUST86358,10,8,311.56,1,No
CUST86359,36,23,178.36,1,No
CUST86360,48,12,326.45,0,No
CUST86361,48,9,418.14,2,No
CUST86362,53,25,112.31,1,No
CUST86363,49,29,66.15,1,No
CUST86364,9,6,342.43,3,No
CUST86365,11,6,241.71,4,No
CUST86366,27,13,135.79,1,No
CUST86367,59,25,319.69,1,No
CUST86368,58,12,278.65,2,No
CUST86369,13,8,146.77,0,No
CUST86370,1,8,211.56,1,No
CUST86371,39,28,84.63,1,Yes
CUST86372,11,22,476.22,2,No
CUST86373,57,3,17.21,1,Yes
CUST86374,3,28,100.03,3,No
CUST86375,2,18,227.21,1,No
CUST86376,46,10,23.31,3,No
CUST86377,42,4,298.44,0,No
CUST86378,24,21,474.21,0,No
CUST86379,20,29,71.25,1,No
CUST86380,49,29,425.7,2,No
CUST86381,40,2,93.87,3,Yes
CUST86382,15,9,453.67,2,No
CUST86383,54,22,174.73,2,No
CUST86384,6,11,227.83,3,Yes
CUST86385,20,16,488.81,2,Yes
CUST86386,22,14,484.1,1,No
CUST86387,2,13,446.46,2,Yes
CUST86388,54,12,259.17,0,No
CUST86389,15,1,308.21,0,No
CUST86390,48,3,215.76,1,No
CUST86391,34,17,272.82,2,No
CUST86392,54,4,285.34,1,No
CUST86393,46,9,92.04,2,No
CUST86394,57,27,295.69,5,No
CUST86395,55,20,200.86,1,No
CUST86396,31,7,80.77,1,No
CUST86397,30,8,200.36,3,No
CUST86398,28,26,29.97,1,Yes
CUST86399,52,24,496.69,3,Yes
CUST86400,33,25,110.79,4,No
CUST86401,41,12,416.07,1,No
CUST86402,49,17,61.09,2,No
CUST86403,21,12,460.8,4,No
CUST86404,46,23,183.58,0,No
CUST86405,23,21,437.81,4,No
CUST86406,42,9,127.33,2,No
CUST86407,13,5,490.34,5,Yes
CUST86408,45,13,132.25,1,No
CUST86409,26,18,323.5,5,No
CUST86410,54,15,121.54,4,No
CUST86411,19,5,252.15,3,No
CUST86412,27,16,243.02,2,No
CUST86413,40,9,466.79,3,No
CUST86414,59,1,197.83,4,No
CUST86415,7,7,166.6,1,No
CUST86416,25,19,260.31,0,No
CUST86417,49,29,234.04,1,No
CUST86418,40,10,329.33,0,Yes
CUST86419,36,4,223.6,4,No
CUST86420,7,20,406.11,6,Yes
CUST86421,55,12,82.82,4,No
CUST86422,20,16,329.02,2,No
CUST86423,24,26,246.34,7,No
CUST86424,28,18,291.78,1,No
CUST86425,49,3,372.46,2,No
CUST86426,5,3,228.39,2,Yes
CUST86427,52,28,412.57,4,Yes
CUST86428,36,13,164.8,2,Yes
CUST86429,31,7,314.98,0,No
CUST86430,51,26,130.22,4,No
CUST86431,33,13,152.91,1,No
CUST86432,53,27,100.81,1,Yes
CUST86433,24,29,333.78,3,No
CUST86434,10,8,480.2,3,No
CUST86435,38,24,101.44,2,No
CUST86436,44,9,187.32,1,No
